Time	total	bad	good
2023-06-23 05:24:00	0.994923076923077	0.0	0.994923076923077
2023-06-23 05:25:00	0.9978	0.0	0.9978
2023-06-23 05:26:00	1.0006769230769232	0.0	1.0006769230769232
2023-06-23 05:27:00	1.0035538461538462	0.0	1.0035538461538462
2023-06-23 05:28:00	1.0064307692307692	0.0	1.0064307692307692
2023-06-23 05:29:00	1.0093076923076925	0.0	1.0093076923076925
2023-06-23 05:30:00	1.0121846153846155	0.0	1.0121846153846155
2023-06-23 05:31:00	1.0150615384615385	0.0	1.0150615384615385
2023-06-23 05:32:00	1.0179384615384617	0.0	1.0179384615384617
2023-06-23 05:33:00	1.0208153846153847	0.0	1.0208153846153847
2023-06-23 05:34:00	1.0236923076923077	0.0	1.0236923076923077
2023-06-23 05:35:00	1.026569230769231	0.0	1.026569230769231
2023-06-23 05:36:00	1.029446153846154	0.0	1.029446153846154
2023-06-23 05:37:00	1.032323076923077	0.0	1.032323076923077
2023-06-23 05:38:00	1.0352000000000001	0.0	1.0352000000000001
2023-06-23 05:39:00	1.0380769230769231	0.0	1.0380769230769231
2023-06-23 05:40:00	1.0409538461538461	0.0	1.0409538461538461
2023-06-23 05:41:00	1.0438307692307693	0.0	1.0438307692307693
2023-06-23 05:42:00	1.0467076923076923	0.0	1.0467076923076923
2023-06-23 05:43:00	1.0495846153846156	0.0	1.0495846153846156
2023-06-23 05:44:00	1.0524615384615386	0.0	1.0524615384615386
2023-06-23 05:45:00	1.0553384615384616	0.0	1.0553384615384616
2023-06-23 05:46:00	1.0582153846153848	0.0	1.0582153846153848
2023-06-23 05:47:00	1.0610923076923078	0.0	1.0610923076923078
2023-06-23 05:48:00	1.0639692307692308	0.0	1.0639692307692308
2023-06-23 05:49:00	1.066846153846154	0.0	1.066846153846154
2023-06-23 05:50:00	1.069723076923077	0.0	1.069723076923077
2023-06-23 05:51:00	1.0726	0.0	1.0726
2023-06-23 05:52:00	1.0754769230769232	0.0	1.0754769230769232
2023-06-23 05:53:00	1.0783538461538462	0.0	1.0783538461538462
2023-06-23 05:54:00	1.0812307692307694	0.0	1.0812307692307694
2023-06-23 05:55:00	1.0841076923076924	0.0	1.0841076923076924
2023-06-23 05:56:00	1.0869846153846154	0.0	1.0869846153846154
2023-06-23 05:57:00	1.0898615384615384	0.0	1.0898615384615384
2023-06-23 05:58:00	1.0927384615384617	0.0	1.0927384615384617
2023-06-23 05:59:00	1.0956153846153847	0.0	1.0956153846153847
2023-06-23 06:00:00	1.0984923076923079	0.0	1.0984923076923079
2023-06-23 06:01:00	1.1013692307692309	0.0	1.1013692307692309
2023-06-23 06:02:00	1.1042461538461539	0.0	1.1042461538461539
2023-06-23 06:03:00	1.107123076923077	0.0	1.107123076923077
2023-06-23 06:04:00	1.11	0.0	1.11
2023-06-23 06:05:00	1.1610769230769231	0.0	1.1610769230769231
2023-06-23 06:06:00	1.2121538461538461	0.0	1.2121538461538461
2023-06-23 06:07:00	1.2632307692307694	0.0	1.2632307692307694
2023-06-23 06:08:00	1.3143076923076924	0.0	1.3143076923076924
2023-06-23 06:09:00	1.3653846153846154	0.0	1.3653846153846154
2023-06-23 06:10:00	1.4164615384615384	0.0	1.4164615384615384
2023-06-23 06:11:00	1.4675384615384615	0.0	1.4675384615384615
